ACK_Event,Time_s,Tahoe_Throughput_kbps,Reno_Throughput_kbps
5272,46.23604,1248.9145,1359.5765
5273,46.244052,1248.957,1359.6027
5274,46.252071,1248.9994,1359.6288
5275,46.260087,1248.9913,1359.655
5276,46.268098,1249.0339,1359.6812
5277,46.276113,1249.025,1359.7071
5278,46.28413,1249.0675,1359.7332
5279,46.292145,1249.0593,1359.7592
5280,46.300161,1249.0499,1359.7289
5281,46.308186,1249.0923,1359.6986
5282,46.316222,1249.1345,1359.6683
5283,46.324249,1249.1262,1359.6378
5284,46.332269,1249.1168,1359.6072
5285,46.340296,1249.1085,1359.5767
5286,46.348323,1249.0996,1359.6025
5287,46.356342,1249.142,1359.6283
5288,46.364351,1249.1845,1359.6539
5289,46.372373,1249.2268,1359.6795
5290,46.380392,1249.2694,1359.6489
5291,46.388403,1249.3119,1359.6181
5292,46.396417,1249.2515,1359.6436
5293,46.404425,1249.1921,1359.6692
5294,46.412439,1249.2346,1359.6387
5295,46.420457,1249.2771,1359.6645
5296,46.4285,1249.2676,1359.6904
5297,46.436532,1249.3098,1359.6602
5298,46.44457,1249.352,1359.6297
5299,46.452615,1249.3431,1359.6554
5300,46.460631,1249.334,1359.6809
5301,46.468655,1249.3765,1359.6504
5302,46.476669,1249.419,1359.6199
5303,46.484676,1249.3594,1359.5891
5304,46.492676,1249.3502,1359.6142
5305,46.50068,1249.3925,1359.5835
5306,46.508701,1249.3832,1359.5528
5307,46.516718,1249.4256,1359.466
5308,46.52474,1249.468,1359.4911
5309,46.53276,1249.4599,1359.5164
5310,46.54078,1249.5022,1359.4855
5311,46.548803,1249.5444,1359.455
5312,46.556813,1249.5865,1359.4803
5313,46.564817,1249.577,1359.3938
5314,46.572836,1249.6191,1359.4194
5315,46.580858,1249.6097,1359.3889
5316,46.588879,1249.6518,1359.3025
5317,46.596889,1249.694,1359.272
5318,46.60491,1249.7361,1359.2972
5319,46.612935,1249.7781,1359.3225
5320,46.620968,1249.7697,1359.2919
5321,46.628997,1249.7603,1359.3173
5322,46.637028,1249.7512,1359.2868
5323,46.645056,1249.7932,1359.3122
5324,46.653071,1249.8352,1359.3374
5325,46.661079,1249.8772,1359.3625
5326,46.669091,1249.8689,1359.3319
5327,46.677091,1249.86,1359.3571
5328,46.685091,1249.902,1359.3821
5329,46.693099,1249.8937,1359.3515
5330,46.701117,1249.8842,1359.3209
5331,46.709133,1249.9261,1359.2347
5332,46.717137,1249.9682,1359.1486
5333,46.725162,1249.9088,1359.1739
5334,46.733177,1249.8993,1359.1991
5335,46.741201,1249.9411,1359.2245
5336,46.749231,1249.9315,1359.2497
5337,46.757259,1249.8711,1359.275
5338,46.765293,1249.8106,1359.2446
5339,46.773322,1249.8522,1359.2145
5340,46.781355,1249.8939,1359.2402
5341,46.789384,1249.9354,1359.2656
5342,46.797414,1249.977,1359.2354
5343,46.805436,1250.0187,1359.2051
5344,46.813466,1250.0604,1359.2302
5345,46.821501,1250.1021,1359.2552
5346,46.82953,1250.144,1359.2802
5347,46.83755,1250.0849,1359.3054
5348,46.845566,1250.1266,1359.3305
5349,46.853582,1250.1682,1359.3557
5350,46.861608,1250.1589,1359.3254
5351,46.869647,1250.1493,1359.351
5352,46.877695,1250.1909,1359.3212
5353,46.885752,1250.2323,1359.2913
5354,46.893813,1250.2235,1359.317
5355,46.901861,1250.2141,1359.2872
5356,46.909919,1250.2555,1359.2572
5357,46.917978,1250.2969,1359.227
5358,46.926014,1250.3384,1359.197
5359,46.934056,1250.3291,1359.222
5360,46.942108,1250.3705,1359.2472
5361,46.950157,1250.3613,1359.2171
5362,46.958197,1250.4027,1359.1869
5363,46.966226,1250.3941,1359.2123
5364,46.974274,1250.3843,1359.1822
5365,46.982306,1250.4257,1359.2074
5366,46.99034,1250.3661,1359.2326
5367,46.998381,1250.3575,1359.2028
5368,47.006427,1248.9455,1359.1174
5369,47.014461,1248.2836,1359.1425
5370,47.022494,1247.9821,1359.1676
5371,47.030537,1247.7542,1359.1929
5372,47.038566,1247.5981,1359.2181
5373,47.0466,1247.4874,1359.1879
5374,47.054619,1247.4064,1359.1579
5375,47.062622,1247.3976,1359.183
5376,47.070627,1247.4043,1359.1528
5377,47.078627,1247.4218,1359.0675
5378,47.086635,1247.3961,1359.0927
5379,47.094635,1247.4278,1359.1179
5380,47.102636,1247.4134,1359.1432
5381,47.110636,1247.4529,1359.1682
5382,47.118636,1247.4949,1359.138
5383,47.126636,1247.5369,1359.1628
5384,47.134638,1247.5279,1359.1877
5385,47.14264,1247.5699,1359.2127
5386,47.150644,1247.6117,1359.1825
5387,47.158645,1247.603,1359.2074
5388,47.166653,1247.6448,1359.2323
5389,47.174668,1247.6865,1359.2572
5390,47.182685,1247.7282,1359.227
5391,47.190704,1247.7189,1359.2522
5392,47.198716,1247.7606,1359.2777
5393,47.206736,1247.8022,1359.2481
5394,47.21474,1247.8441,1359.2737
5395,47.22274,1247.8859,1359.2991
5396,47.23074,1247.8769,1359.2694
5397,47.23874,1247.9187,1359.2947
5398,47.24674,1247.9098,1359.32
5399,47.25474,1247.9009,1359.3449
5400,47.26274,1247.9428,1359.3699
5401,47.270745,1247.9847,1359.34
5402,47.278759,1248.0265,1359.365
5403,47.286775,1248.0175,1359.3901
5404,47.294788,1248.0086,1359.4154
5405,47.302807,1248.0503,1359.3857
5406,47.310826,1248.0921,1359.4105
5407,47.318857,1248.0831,1359.4354
5408,47.326871,1248.125,1359.4054
5409,47.334896,1248.1162,1359.4305
5410,47.342913,1248.1082,1359.4005
5411,47.350938,1248.1499,1359.4256
5412,47.358958,1248.1421,1359.4507
5413,47.366993,1248.1838,1359.4212
5414,47.375033,1248.1753,1359.4465
5415,47.383078,1248.217,1359.417
5416,47.391124,1248.2586,1359.4422
5417,47.399161,1248.3002,1359.4673
5418,47.407195,1248.2912,1359.4375
5419,47.415234,1248.2826,1359.4623
5420,47.42327,1248.3241,1359.4871
5421,47.431291,1248.3161,1359.4571
5422,47.439305,1248.3578,1359.4273
5423,47.447323,1248.3995,1359.3975
5424,47.455343,1248.3905,1359.4223
5425,47.463343,1248.4321,1359.3925
5426,47.471343,1248.4737,1359.4174
5427,47.479343,1248.5151,1359.4423
5428,47.487352,1248.4558,1359.4674
5429,47.495363,1248.4972,1359.4925
5430,47.503392,1248.5386,1359.4627
5431,47.511424,1248.5798,1359.4874
5432,47.519468,1248.6208,1359.4573
5433,47.527511,1248.6115,1359.4272
5434,47.535545,1248.6529,1359.3971
5435,47.543578,1248.6942,1359.422
5436,47.551614,1248.7356,1359.2828
5437,47.559644,1248.7769,1359.3078
5438,47.567685,1248.8182,1359.3329
5439,47.575716,1248.8594,1359.358
5440,47.583741,1248.9007,1359.3285
5441,47.591754,1248.8921,1359.299
5442,47.599758,1248.883,1359.3242
5443,47.607758,1248.9244,1359.2947
5444,47.615766,1248.9154,1359.3199
5445,47.623766,1248.9567,1359.345
5446,47.63178,1248.9981,1359.3699
5447,47.639792,1249.0394,1359.2858
5448,47.647794,1249.0307,1359.2561
5449,47.65581,1249.0719,1359.2809
5450,47.663835,1249.113,1359.2509
5451,47.671863,1249.1542,1359.2753
5452,47.67989,1249.1451,1359.2998
5453,47.687924,1249.136,1359.3243
5454,47.695964,1249.1771,1359.349
5455,47.703999,1249.2182,1359.3736
5456,47.712031,1249.209,1359.3438
5457,47.720061,1249.2502,1359.3685
5458,47.728089,1249.2412,1359.2844
5459,47.736113,1249.2826,1359.3094
5460,47.744132,1249.2736,1359.3343
5461,47.752146,1249.2658,1359.3592
5462,47.760165,1249.2568,1359.3839
5463,47.768173,1249.2982,1359.2999
5464,47.776184,1249.3395,1359.2703
5465,47.7842,1249.3808,1359.2952
5466,47.79221,1249.422,1359.3199
5467,47.800217,1249.4632,1359.3447
5468,47.808219,1249.5045,1359.315
5469,47.816225,1249.5458,1359.2851
5470,47.824225,1249.587,1359.3097
5471,47.832225,1249.5791,1359.3344
5472,47.840225,1249.6203,1359.3593
5473,47.848225,1249.6112,1359.3841
5474,47.856225,1249.6523,1359.4087
5475,47.864225,1249.6433,1359.4336
5476,47.872225,1249.6845,1359.4042
5477,47.880225,1249.7257,1359.375
5478,47.888226,1249.7667,1359.4
5479,47.896226,1249.8078,1359.3164
5480,47.904241,1249.8487,1359.3413
5481,47.912255,1249.8896,1359.3662
5482,47.92027,1249.9305,1359.391
5483,47.928284,1249.9212,1359.4158
5484,47.936302,1249.962,1359.4405
5485,47.944325,1250.0028,1359.4654
5486,47.952351,1249.9946,1359.3276
5487,47.960368,1250.0353,1359.3525
5488,47.968393,1250.0759,1359.3771
5489,47.976411,1250.1165,1359.3473
5490,47.984417,1250.1077,1359.3178
5491,47.99243,1250.0987,1359.3424
5492,48.000432,1250.1395,1359.367
5493,48.008446,1250.1302,1359.3376
5494,48.016471,1250.171,1359.3082
5495,48.024508,1250.2117,1359.333
5496,48.032532,1250.2525,1359.3038
5497,48.040553,1250.2934,1359.2745
5498,48.048576,1250.2844,1359.1913
5499,48.056592,1250.2757,1359.2161
5500,48.064605,1250.3164,1359.1867
5501,48.072613,1250.3075,1359.1035
5502,48.080629,1250.3483,1359.0741
5503,48.088644,1250.389,1358.9592
5504,48.096644,1250.4298,1358.9458
5505,48.104645,1250.4705,1358.8835
5506,48.112654,1250.5112,1358.8794
5507,48.120658,1250.5518,1358.8789
5508,48.128658,1250.5437,1358.8818
5509,48.13666,1250.5842,1358.8874
5510,48.144662,1250.6248,1358.8956
5511,48.152672,1250.6652,1358.906
5512,48.160694,1250.7057,1358.9182
5513,48.168726,1250.6972,1358.9321
5514,48.176763,1250.7376,1358.9477
5515,48.184798,1250.778,1358.9647
5516,48.192829,1250.8184,1358.9828
5517,48.200852,1250.8589,1359.0015
5518,48.20888,1250.8994,1359.0213
5519,48.216894,1250.8912,1359.0417
5520,48.224918,1250.9317,1359.0088
5521,48.232932,1250.9721,1358.9766
5522,48.240939,1250.9135,1358.9449
5523,48.248939,1250.9541,1358.9673
5524,48.256949,1250.9459,1358.9359
5525,48.26495,1250.9865,1358.9048
5526,48.272964,1251.027,1358.8741
5527,48.280969,1251.0677,1358.8436
5528,48.288983,1251.1083,1358.867
5529,48.297009,1251.1487,1358.8909
5530,48.305028,1251.1892,1358.8074
5531,48.313046,1251.2296,1358.7779
5532,48.321058,1251.2204,1358.802
5533,48.329078,1251.2114,1358.8261
5534,48.337104,1251.2025,1358.8505
5535,48.345127,1251.2429,1358.8751
5536,48.353143,1251.2833,1358.846
5537,48.361163,1251.3237,1358.8707
5538,48.369173,1251.3641,1358.8953
5539,48.377192,1251.4045,1358.8661
5540,48.385211,1251.3961,1358.8909
5541,48.393228,1251.4364,1358.9156
5542,48.401247,1251.427,1358.8867
5543,48.409269,1251.4671,1358.9113
5544,48.417292,1251.5073,1358.9357
5545,48.425309,1251.5475,1358.9601
5546,48.433328,1251.5876,1358.9845
5547,48.441347,1251.6277,1359.0092
5548,48.449382,1251.6181,1359.0339
5549,48.457405,1251.6096,1359.0586
5550,48.46543,1251.5506,1359.0831
5551,48.473467,1251.5906,1359.1076
5552,48.48152,1251.6304,1359.0788
5553,48.489552,1251.6211,1359.0499
5554,48.4976,1251.6115,1359.0211
5555,48.505645,1251.603,1358.9923
5556,48.513681,1251.5935,1358.9636
5557,48.521714,1251.5851,1358.9884
5558,48.529757,1251.625,1358.906
5559,48.537793,1251.665,1358.9306
5560,48.545829,1251.705,1358.9017
5561,48.553858,1251.7451,1358.8729
5562,48.561896,1251.785,1358.844
5563,48.569933,1251.8249,1358.8152
5564,48.57796,1251.8159,1358.7864
5565,48.585973,1251.7574,1358.811
5566,48.593992,1251.7972,1358.8355
5567,48.602005,1251.7877,1358.8067
5568,48.610009,1251.8278,1358.7779
5569,48.618013,1251.8677,1358.7492
5570,48.62603,1251.8584,1358.7737
5571,48.634052,1251.8489,1358.7983
5572,48.642078,1251.8888,1358.7695
5573,48.650101,1251.9287,1358.794
5574,48.658131,1251.9192,1358.8186
5575,48.666166,1251.9112,1358.7899
5576,48.674202,1251.9508,1358.7611
5577,48.682225,1251.8455,1358.7856
5578,48.690241,1251.8377,1358.8102
5579,48.698259,1251.8776,1358.8348
5580,48.706275,1251.9174,1358.8061
5581,48.714283,1251.9081,1358.8307
5582,48.722296,1251.9481,1358.8022
5583,48.730305,1251.988,1358.8267
5584,48.738305,1252.028,1358.7981
5585,48.746322,1252.0187,1358.8226
5586,48.754322,1252.0588,1358.847
5587,48.762322,1252.0987,1358.8184
5588,48.770327,1252.1387,1358.7897
5589,48.778332,1252.1785,1358.8142
5590,48.786346,1252.1695,1358.8384
5591,48.794359,1252.1602,1358.8626
5592,48.80237,1252.1508,1358.8867
5593,48.810383,1252.1906,1358.9109
5594,48.818397,1252.2303,1358.935
5595,48.826405,1252.27,1358.9592
5596,48.834414,1252.3096,1358.9833
5597,48.842414,1252.3493,1359.0074
5598,48.850414,1252.291,1359.0317
5599,48.858422,1252.3304,1359.003
5600,48.86643,1252.37,1359.0273
5601,48.874441,1252.4094,1359.0515
5602,48.882441,1252.3998,1359.0227
5603,48.890442,1252.4394,1358.9409
5604,48.898442,1252.4789,1358.9651
5605,48.906442,1252.4704,1358.9894
5606,48.914443,1252.5099,1358.9606
5607,48.922446,1252.5004,1358.9849
5608,48.930446,1252.5399,1359.0091
5609,48.938452,1252.5793,1359.0332
5610,48.946452,1252.5232,1359.0573
5611,48.954452,1252.5141,1359.0813
5612,48.962452,1252.5536,1359.0525
5613,48.970452,1252.5442,1359.0237
5614,48.978452,1252.5838,1359.048
5615,48.986454,1252.5265,1359.0193
5616,48.994454,1252.5661,1358.9907
5617,49.002454,1252.6056,1358.9621
5618,49.010455,1252.5966,1358.9864
5619,49.018455,1252.6362,1358.9577
5620,49.026455,1252.6759,1358.9818
5621,49.034455,1252.7156,1359.006
5622,49.042455,1252.7553,1358.9772
5623,49.050455,1252.7464,1359.0014
5624,49.058455,1252.7861,1359.0258
5625,49.066455,1252.8256,1359.0501
5626,49.074455,1252.865,1359.0218
5627,49.082455,1252.856,1358.9935
5628,49.090455,1252.8956,1359.018
5629,49.098464,1252.9351,1358.9897
5630,49.106491,1252.9261,1359.0141
5631,49.114512,1252.9656,1359.0387
5632,49.122549,1253.005,1359.0633
5633,49.130584,1252.996,1359.0351
5634,49.138627,1253.0353,1359.0598
5635,49.146677,1253.026,1359.0316
5636,49.154721,1253.0165,1359.0561
5637,49.162753,1253.0558,1359.0805
5638,49.170798,1253.0951,1359.1048
5639,49.178841,1253.0871,1359.129
5640,49.186884,1253.0293,1359.1532
5641,49.194942,1253.0213,1359.072
5642,49.202974,1252.9645,1359.0964
5643,49.211003,1252.9551,1359.0681
5644,49.219033,1252.9946,1359.0396
5645,49.227063,1252.9856,1359.0111
5646,49.235081,1252.9773,1359.0352
5647,49.243089,1252.9193,1359.0592
5648,49.251099,1252.9587,1358.978
5649,49.259116,1252.9503,1359.002
5650,49.267121,1252.9418,1358.9736
5651,49.275121,1252.934,1358.9451
5652,49.283121,1252.9733,1358.9692
5653,49.291124,1253.0125,1358.9935
5654,49.299134,1253.0041,1359.0177
5655,49.307149,1252.995,1358.9892
5656,49.315167,1252.9872,1358.9606
5657,49.323197,1253.0265,1358.9846
5658,49.331218,1253.0659,1359.0086
5659,49.339239,1253.0095,1359.0327
5660,49.347258,1253.0488,1359.0569
5661,49.355277,1253.0404,1358.9763
5662,49.363302,1253.0796,1358.9481
5663,49.371328,1253.1189,1358.92
5664,49.379342,1253.1582,1358.9443
5665,49.387356,1253.149,1358.9687
5666,49.395366,1253.1883,1358.993
5667,49.403372,1253.2276,1359.0172
5668,49.411384,1253.2669,1359.0416
5669,49.419404,1253.2585,1359.0135
5670,49.427432,1253.2977,1359.0378
5671,49.435456,1253.3368,1359.062
5672,49.443491,1253.3274,1359.034
5673,49.451522,1253.3665,1359.0059
5674,49.459559,1253.3574,1359.0301
5675,49.467598,1253.3479,1359.0018
5676,49.475641,1253.387,1359.0259
5677,49.483678,1253.3311,1358.9976
5678,49.4917,1253.3704,1359.0214
5679,49.499718,1253.3621,1358.993
5680,49.507732,1253.3544,1358.9643
5681,49.515751,1253.3937,1358.8833
5682,49.523764,1253.4328,1358.7689
5683,49.531773,1253.3755,1358.7554
5684,49.539783,1253.4148,1358.7466
5685,49.547796,1253.454,1358.742
5686,49.555808,1253.4448,1358.6884
5687,49.563818,1253.484,1358.6905
5688,49.571835,1253.4748,1358.6432
5689,49.579855,1253.5139,1358.6504
5690,49.587863,1253.553,1358.66
5691,49.595887,1253.5921,1358.6716
5692,49.603901,1253.5828,1358.6846
5693,49.611918,1253.6219,1358.6468
5694,49.619925,1253.661,1358.6624
5695,49.627929,1253.6521,1358.6268
5696,49.635932,1253.6429,1358.4874
5697,49.643945,1253.6818,1358.453
5698,49.651963,1253.6728,1358.3672
5699,49.659995,1253.7117,1358.2825
5700,49.668014,1253.7023,1358.2504
5701,49.676032,1253.6454,1358.2189
5702,49.684056,1253.6842,1358.1546
5703,49.692077,1253.723,1358.035
5704,49.700091,1253.7617,1358.0245
5705,49.708117,1253.8004,1357.9664
5706,49.716144,1253.8391,1357.9642
5707,49.724179,1253.8294,1357.9652
5708,49.732228,1253.8198,1357.9691
5709,49.74027,1253.8584,1357.9759
5710,49.748309,1253.8499,1357.9329
5711,49.756338,1253.8887,1357.9438
5712,49.764361,1253.9275,1357.9044
5713,49.772378,1253.9664,1357.9184
5714,49.780406,1253.958,1357.8818
5715,49.788437,1253.9489,1357.8466
5716,49.796468,1253.9876,1357.812
5717,49.804488,1253.9781,1357.8304
5718,49.812508,1254.0166,1357.8495
5719,49.820541,1254.0085,1357.8692
5720,49.828582,1254.0467,1357.8892
5721,49.836623,1254.085,1357.91
5722,49.844652,1254.0752,1357.9313
5723,49.852682,1254.0653,1357.953
5724,49.8607,1254.1038,1357.9752
5725,49.868709,1254.0951,1357.9979
5726,49.876719,1254.1337,1357.9689
5727,49.884733,1254.1722,1357.94
5728,49.892743,1254.1628,1357.9114
5729,49.900752,1254.2016,1357.9346
5730,49.908769,1254.2403,1357.906
5731,49.916779,1254.2791,1357.8774
5732,49.924791,1254.3178,1357.9008
5733,49.932805,1254.3094,1357.9245
5734,49.940822,1254.3481,1357.9482
5735,49.948846,1254.3387,1357.972
5736,49.956866,1254.3303,1357.9958
5737,49.964891,1254.369,1357.968
5738,49.972927,1254.3119,1357.94
5739,49.980954,1254.3504,1357.964
5740,49.98898,1254.3891,1357.9879
5741,49.997004,1254.3797,1358.0119
5742,50.005038,1254.3707,1358.0359
5743,50.013077,1254.4093,1358.0598
5744,50.021124,1254.4477,1358.0839
5745,50.029164,1254.3915,1358.0561
5746,50.037198,1254.3822,1358.0283
5747,50.045223,1254.4207,1358.0524
5748,50.053235,1254.4112,1358.0763
5749,50.061256,1254.4497,1358.1002
5750,50.069273,1254.4413,1358.124
5751,50.077294,1254.48,1358.1479
5752,50.08532,1254.471,1358.1204
5753,50.093338,1254.5097,1358.0928
5754,50.101358,1254.4538,1358.1169
5755,50.109378,1254.3971,1358.0893
5756,50.11739,1254.3878,1358.113
5757,50.12541,1254.3789,1358.1365
5758,50.13341,1254.4175,1358.1084
5759,50.141413,1254.4083,1358.1319
5760,50.149414,1254.3995,1358.1558
5761,50.157414,1254.4382,1358.1798
5762,50.165419,1254.429,1358.2036
5763,50.17342,1254.4677,1358.2277
5764,50.181422,1254.5063,1358.2004
5765,50.189428,1254.497,1358.2246
5766,50.197433,1254.5355,1358.2487
5767,50.205433,1254.5741,1358.2213
5768,50.213433,1254.5653,1358.2451
5769,50.221445,1254.6039,1358.269
5770,50.22946,1254.5482,1358.2928
5771,50.23747,1254.5867,1358.3164
5772,50.245481,1254.6251,1358.3401
5773,50.253502,1254.6634,1358.3122
5774,50.261529,1254.7017,1358.3358
5775,50.269557,1254.6937,1358.3079
5776,50.277583,1254.7318,1358.28
5777,50.285602,1254.77,1358.2523
5778,50.293632,1254.7609,1358.173
5779,50.301665,1254.799,1358.1967
5780,50.309701,1254.7908,1358.2203
5781,50.317737,1254.7812,1358.2437
5782,50.325782,1254.8192,1358.2671
5783,50.333816,1254.8572,1358.2906
5784,50.341851,1254.8003,1358.2629
5785,50.349895,1254.8383,1358.2353
5786,50.357941,1254.8763,1358.259
5787,50.365994,1254.8669,1358.2829
5788,50.374029,1254.8587,1358.3068
5789,50.382066,1254.8967,1358.3308
5790,50.390108,1254.8872,1358.3033
5791,50.398141,1254.9253,1358.3271
5792,50.406162,1254.9159,1358.3508
5793,50.414186,1254.9542,1358.3233
5794,50.42221,1254.9925,1358.3469
5795,50.430231,1255.0307,1358.3705
5796,50.438252,1255.0218,1358.2915
5797,50.446271,1255.0599,1358.3153
5798,50.454289,1255.0509,1358.2879
5799,50.462297,1255.0414,1358.3117
5800,50.470306,1255.0794,1358.3355
5801,50.478306,1255.0705,1358.3593
5802,50.486306,1255.0626,1358.3832
5803,50.494319,1255.1006,1358.3046
5804,50.50233,1255.0914,1358.3285
5805,50.510344,1255.1293,1358.3522
5806,50.518356,1255.1673,1358.376
5807,50.526381,1255.2052,1358.3999
5808,50.534405,1255.1958,1358.4239
5809,50.542426,1255.2337,1358.4477
5810,50.550455,1255.2716,1358.4203
5811,50.558481,1255.2622,1358.444
5812,50.566504,1255.3002,1358.4676
5813,50.574514,1255.3382,1358.4912
5814,50.582524,1255.3763,1358.5149
5815,50.590544,1255.3678,1358.4874
5816,50.598568,1255.3584,1358.5112
5817,50.606596,1255.3963,1358.535
5818,50.614624,1255.3868,1358.5588
5819,50.622652,1255.4247,1358.5824
5820,50.63069,1255.4625,1358.6061
5821,50.638719,1255.5004,1358.6295
5822,50.646736,1255.5383,1358.6017
5823,50.654764,1255.5761,1358.6249
5824,50.66278,1255.5206,1358.5974
5825,50.670797,1255.4656,1358.621
5826,50.678822,1255.4561,1358.5935
5827,50.686853,1255.4469,1358.617
5828,50.694872,1255.4848,1358.6405
5829,50.702888,1255.5228,1358.6639
5830,50.710909,1255.5607,1358.6365
5831,50.718928,1255.5986,1358.6598
5832,50.726954,1255.6365,1358.6322
5833,50.73498,1255.6744,1358.6048
5834,50.743012,1255.7123,1358.5772
5835,50.751029,1255.7502,1358.5497
5836,50.759051,1255.788,1358.5733
5837,50.767072,1255.8257,1358.5967
5838,50.775081,1255.8163,1358.5691
5839,50.783087,1255.854,1358.5415
5840,50.791097,1255.8917,1358.5648
5841,50.799112,1255.8824,1358.5881
5842,50.807129,1255.92,1358.6114
5843,50.815156,1255.9118,1358.6348
5844,50.823191,1255.903,1358.6581
5845,50.831213,1255.8479,1358.5797
5846,50.839227,1255.8854,1358.6031
5847,50.847255,1255.9229,1358.5248
5848,50.85528,1255.9603,1358.5481
5849,50.863311,1255.9975,1358.5716
5850,50.871348,1255.8485,1358.5951
5851,50.879371,1255.8858,1358.6183
5852,50.887402,1255.8761,1358.5908
5853,50.895435,1255.8204,1358.5632
5854,50.903459,1255.8578,1358.5862
5855,50.911486,1255.8491,1358.5586
5856,50.919512,1255.8865,1358.531
5857,50.927518,1255.9242,1358.5034
5858,50.935529,1255.9147,1358.5265
5859,50.94354,1255.9523,1358.5496
5860,50.951555,1255.9899,1358.5221
5861,50.959573,1255.9804,1358.5452
5862,50.967594,1256.0181,1358.5177
5863,50.975627,1256.0085,1358.5408
5864,50.983663,1256.046,1358.5136
5865,50.991692,1256.0836,1358.5369
5866,50.999724,1256.1212,1358.5603
5867,51.007773,1256.113,1358.5836
